Unnamed: 0,Userscore,Username,Game_ID
257426,9,Gagacat,2812
274749,5,Gagacat,3154
8128,3,Claytality,13
19975,9,Claytality,38
35294,9,Claytality,71
39465,9,Claytality,84
48374,5,Claytality,123
49989,6,Claytality,126
60321,9,Claytality,168
64886,9,Claytality,195
68001,8,Claytality,206
69514,8,Claytality,215
84691,9,Claytality,336
84959,8,Claytality,340
87211,6,Claytality,359
88580,8,Claytality,370
92563,8,Claytality,425
99996,5,Claytality,458
106489,6,Claytality,532
107056,9,Claytality,533
110004,9,Claytality,565
131664,10,Claytality,743
136224,9,Claytality,795
136395,7,Claytality,796
150332,8,Claytality,860
154016,7,Claytality,904
162991,9,Claytality,1022
167096,8,Claytality,1083
169114,8,Claytality,1108
183870,7,Claytality,1310
193621,9,Claytality,1463
200406,9,Claytality,1563
216430,6,Claytality,1851
222377,7,Claytality,1944
228427,8,Claytality,2084
232764,9,Claytality,2169
234346,8,Claytality,2189
246226,9,Claytality,2527
249873,6,Claytality,2605
253541,5,Claytality,2708
262661,8,Claytality,2916
277652,7,Claytality,3260
278977,7,Claytality,3298
133735,0,Sunybun,771
159132,0,Sunybun,961
21799,9,Alex_Evan,44
30096,8,Alex_Evan,64
74289,9,Alex_Evan,258
84856,10,Alex_Evan,339
130271,8,Alex_Evan,729
134011,7,Alex_Evan,771
150140,8,Alex_Evan,858
154960,8,Alex_Evan,911
161954,9,Alex_Evan,1009
186348,4,Alex_Evan,1359
200298,7,Alex_Evan,1562
209647,6,Alex_Evan,1728
215513,8,Alex_Evan,1830
226894,7,Alex_Evan,2051
240087,7,Alex_Evan,2326
254152,6,Alex_Evan,2721
282630,7,Alex_Evan,3384
117120,10,Stiltz7,618
236897,9,Stiltz7,2252
280107,10,Stiltz7,3324
171978,10,XboxOneReviewer,1156
223892,4,XboxOneReviewer,1982
50461,10,Noot77,127
152408,10,Noot77,878
160774,10,Noot77,990
50801,10,Frieza,127
128831,10,Frieza,711
4025,10,BudMan11,8
4817,10,BudMan11,9
5517,10,BudMan11,9
78226,10,BudMan11,291
179753,9,BudMan11,1260
233738,0,BudMan11,2172
124766,9,zpoc,672
229799,10,zpoc,2106
35924,10,aciphex,72
114446,2,aciphex,595
207558,9,aciphex,1692
236912,6,aciphex,2252
263834,7,aciphex,2944
54252,10,Ewflex,142
119383,10,Ewflex,639
156602,10,Ewflex,931
213200,9,limmik,1780
227296,9,limmik,2061
270023,9,limmik,3084
5933,10,Nekster,11
6233,10,Nekster,11
104375,9,ikearagao,510
224832,4,ikearagao,1998
249403,8,ikearagao,2588
18289,10,DannyV.,34
89961,6,DannyV.,390
239109,9,DannyV.,2296
209266,9,Teegleberry,1712
209874,10,Teegleberry,1732
11242,9,CanaMavrickTwo,20
49401,9,CanaMavrickTwo,126
145737,5,CanaMavrickTwo,811
183575,9,CanaMavrickTwo,1309
193005,9,CanaMavrickTwo,1449
208895,9,CanaMavrickTwo,1705
99997,10,ZeftheWicked,458
161303,5,ZeftheWicked,995
227109,6,ZeftheWicked,2058
112627,3,kingofparades,595
252050,9,kingofparades,2676
175009,9,dawgman67,1196
266045,8,dawgman67,2998
19312,10,Togepix,36
53770,10,Togepix,141
126692,10,Togepix,690
62871,9,Kanti,179
85326,10,Kanti,344
194898,10,Kanti,1474
6518,8,Seann,11
174045,1,Seann,1173
112212,10,JackLantern101,594
170750,7,JackLantern101,1135
115214,10,Sopbil,607
210344,10,Sopbil,1741
96386,10,KarmN,454
135629,10,KarmN,792
259841,9,KarmN,2854
121338,6,sonny2dap,658
212602,8,sonny2dap,1761
3113,10,JPK,5
3441,10,JPK,6
10051,10,JPK,17
44245,10,JPK,106
48114,10,JPK,122
68954,10,JPK,209
69347,9,JPK,211
72697,9,JPK,241
73166,10,JPK,247
87393,9,JPK,362
110942,10,JPK,584
118118,9,JPK,627
157890,9,JPK,941
166675,9,JPK,1071
184801,10,JPK,1328
205166,9,JPK,1648
222894,9,JPK,1949
237905,9,JPK,2266
250834,9,JPK,2643
254902,10,JPK,2745
154326,3,RealPokeGamer,907
157720,3,RealPokeGamer,940
15168,10,Hot_Carl,25
42429,8,Hot_Carl,98
12363,10,Neil,20
264926,9,Neil,2978
73271,3,hedworm,253
79739,2,hedworm,310
17546,10,atomickronic420,33
210768,8,atomickronic420,1741
116729,9,JodyM.,613
135024,9,JodyM.,781
123085,0,hekk,672
144961,10,hekk,811
4642,10,davidrcooper13,9
5342,10,davidrcooper13,9
56291,10,Rysingzombie,153
76067,10,Rysingzombie,269
180894,10,Rysingzombie,1268
194521,9,Rysingzombie,1473
199708,10,Rysingzombie,1540
205068,10,Rysingzombie,1648
212067,10,Rysingzombie,1761
242746,9,Rysingzombie,2411
243788,9,Rysingzombie,2445
265303,10,Rysingzombie,2989
267375,9,Rysingzombie,3034
120898,8,Kgxkwk,646
209410,10,Kgxkwk,1719
107596,3,seventyfive,534
182479,3,seventyfive,1293
87742,7,Grayscale,365
162132,6,Grayscale,1014
225641,8,Grayscale,2026
120372,10,Leram504,643
144513,10,Leram504,811
179929,10,Leram504,1263
201814,10,Leram504,1601
239649,10,Leram504,2322
254329,10,Leram504,2724
274006,9,Leram504,3149
283281,10,Leram504,3400
56937,10,SEAPIG5,153
63249,1,SEAPIG5,179
58708,6,georgoi123,160
141860,2,georgoi123,803
177830,10,Joem33,1216
180484,10,Joem33,1266
207704,10,Joem33,1692
242103,10,Joem33,2372
257046,8,Joem33,2805
46097,2,Dark,109
146231,10,Dark,824
35466,5,Herbis,72
108646,9,Herbis,548
97860,10,lothies,454
138575,0,lothies,803
167540,0,daemongar,1085
187136,0,daemongar,1376
87403,10,PedroA.,363
193156,10,PedroA.,1452
202786,3,PedroA.,1622
203869,10,HansS.,1639
283687,9,HansS.,3409
1326,10,JasonH.,2
8849,10,JasonH.,15
15871,10,JasonH.,27
43413,10,JasonH.,100
45795,10,JasonH.,109
51493,7,JasonH.,135
55543,10,JasonH.,150
72744,10,JasonH.,242
81808,9,JasonH.,323
102029,5,JasonH.,476
121623,10,JasonH.,659
121634,10,JasonH.,660
151727,10,JasonH.,867
161507,8,JasonH.,996
171231,9,JasonH.,1144
178608,10,JasonH.,1231
197168,9,JasonH.,1519
225057,10,JasonH.,2006
227234,9,JasonH.,2061
227771,9,JasonH.,2067
249628,4,JasonH.,2597
257393,10,JasonH.,2810
269215,10,JasonH.,3070
277503,10,JasonH.,3251
283171,8,JasonH.,3393
18752,10,IceDude01,34
26368,10,IceDude01,55
44011,10,IceDude01,103
57595,10,IceDude01,153
119200,10,IceDude01,639
160932,9,IceDude01,990
59885,7,ZeroEightNine,166
190523,8,ZeroEightNine,1409
26943,10,thetiderises,56
61402,6,thetiderises,176
81053,10,thetiderises,315
83022,9,thetiderises,328
117609,9,thetiderises,623
124220,9,thetiderises,672
179862,7,thetiderises,1263
223561,9,thetiderises,1966
124631,2,wolfman7173,672
210189,7,wolfman7173,1741
15134,9,PaulR,25
102113,9,PaulR,476
161076,3,PaulR,993
175672,0,PaulR,1201
62676,9,warlock7,179
163287,9,warlock7,1034
279857,5,warlock7,3324
26721,10,kellanj,56
148697,10,kellanj,849
175273,7,kellanj,1196
255188,8,kellanj,2761
256386,9,kellanj,2790
256819,9,kellanj,2797
9965,7,Cairngorgon,17
277502,10,Cairngorgon,3250
102215,1,BillF,476
161084,7,BillF,993
9701,9,ShadowKnight,17
10943,10,ShadowKnight,20
68473,10,ShadowKnight,209
16710,10,Xen-Masta,30
33633,7,Xen-Masta,71
140436,0,Xen-Masta,803
194635,10,Xen-Masta,1474
209192,3,Xen-Masta,1708
233800,0,Xen-Masta,2172
3768,0,Koreenium,8
73713,10,Koreenium,254
134043,10,Koreenium,772
174699,0,Koreenium,1187
262885,6,Koreenium,2924
161596,9,fjnunez,998
243326,4,fjnunez,2427
36551,10,coverton,76
218780,9,coverton,1898
952,9,ThomasH.,2
12261,9,ThomasH.,20
19902,6,ThomasH.,38
71132,10,ThomasH.,228
162662,9,ThomasH.,1017
201189,10,ThomasH.,1586
213777,6,ThomasH.,1786
236555,10,ThomasH.,2244
257494,10,ThomasH.,2812
265034,5,ThomasH.,2983
10938,10,CulturalFiend,20
41566,10,CulturalFiend,92
64671,9,CulturalFiend,195
73926,9,CulturalFiend,254
92168,7,CulturalFiend,417
142528,7,CulturalFiend,803
222216,10,CulturalFiend,1944
234738,7,CulturalFiend,2199
8229,10,nbt98001,14
67048,10,nbt98001,201
117243,9,nbt98001,618
202100,9,nbt98001,1605
234843,10,nbt98001,2200
8129,5,TomW,13
90393,9,TomW,390
143466,9,TomW,809
51724,10,StevenP,136
101680,0,StevenP,476
107060,6,StevenP,533
109295,10,StevenP,560
149523,9,StevenP,853
177983,10,StevenP,1217
214254,9,StevenP,1799
148771,10,Jos6969,849
247745,5,Jos6969,2585
22252,3,ToddT.,47
40210,3,ToddT.,85
260751,9,ToddT.,2883
63157,9,howler77,179
66462,10,howler77,201
65019,10,Claymore,195
131842,10,Claymore,743
27528,7,Theresonly1cryo,56
190680,8,Theresonly1cryo,1409
106278,10,CodyC.,531
224720,10,CodyC.,1992
202297,8,Letto,1605
273081,8,Letto,3122
50090,8,jerrylee22,126
171605,10,jerrylee22,1152
216493,10,jerrylee22,1852
48503,9,Hoooooooar,123
115871,10,Hoooooooar,607
80225,0,nubman77,311
183959,10,nubman77,1311
274576,0,nubman77,3154
78700,10,KayinM.,295
131543,10,KayinM.,742
249896,9,KayinM.,2605
2672,9,PatR,5
189808,9,PatR,1405
77344,10,Calandria,283
103332,10,Calandria,497
133552,9,Calandria,770
122883,0,mirroredrecovry,672
229646,4,mirroredrecovry,2106
235357,3,ZemZega,2221
242494,4,ZemZega,2394
253853,8,ZemZega,2713
29480,9,GoWFreak19,62
60805,10,GoWFreak19,170
88226,10,GoWFreak19,366
74871,5,Damtitus,263
263187,8,Damtitus,2924
44810,10,freimacher,107
183782,9,freimacher,1310
204542,9,freimacher,1641
38912,7,Rednuts85,84
73798,9,Rednuts85,254
154516,2,Rednuts85,908
29711,2,Phanixis,63
160439,3,Phanixis,985
6482,10,whiteclover,11
9680,6,whiteclover,17
88041,6,whiteclover,365
128746,7,whiteclover,711
271233,7,whiteclover,3098
38672,5,Micketto,84
130913,9,Micketto,731
85612,4,DelMann2,344
134719,3,DelMann2,780
281028,9,DelMann2,3349
130679,2,Zardoz998,731
277559,4,Zardoz998,3253
64109,10,LeroyR.,187
80746,10,LeroyR.,313
88425,10,LeroyR.,368
105615,10,LeroyR.,518
192280,10,LeroyR.,1439
46516,7,DanielG,110
54482,6,DanielG,142
86836,10,DanielG,355
86919,9,MoneyShot53,357
142199,6,MoneyShot53,803
244814,8,MoneyShot53,2479
283034,9,MoneyShot53,3389
2366,10,ScottP.,4
8726,7,ScottP.,15
18306,10,ScottP.,34
69275,10,ScottP.,211
137383,10,ScottP.,796
227309,8,ScottP.,2062
258659,8,ScottP.,2848
3838,0,DreamReaver721,8
165361,2,DreamReaver721,1064
26418,10,Mozleron,56
223299,9,Mozleron,1958
250448,7,Mozleron,2620
71645,9,janeausten69,232
208060,10,janeausten69,1693
219349,10,janeausten69,1913
246997,10,janeausten69,2566
44605,10,Dalethfc,107
188115,10,Dalethfc,1376
14388,10,Guivera,24
87362,10,Guivera,360
169992,9,Guivera,1125
192499,8,Guivera,1445
205223,8,Guivera,1649
215670,8,Guivera,1833
224579,8,Guivera,1988
246933,8,Guivera,2566
250118,8,Guivera,2612
72437,0,Tijk,238
180778,9,Tijk,1266
181506,8,Tijk,1270
232306,9,Tijk,2161
264898,8,Tijk,2975
52069,10,Kotsu,137
106333,10,Kotsu,531
53735,9,StUnNeR_H2K,141
118752,8,StUnNeR_H2K,637
174317,8,StUnNeR_H2K,1181
180861,8,StUnNeR_H2K,1268
194593,8,StUnNeR_H2K,1473
211842,10,StUnNeR_H2K,1760
212245,8,StUnNeR_H2K,1761
263217,10,StUnNeR_H2K,2926
145479,2,KajiKingStarzky,811
209202,9,KajiKingStarzky,1708
249530,10,KajiKingStarzky,2591
17171,10,RyanK.,31
20190,9,RyanK.,39
29842,0,RyanK.,64
30324,10,RyanK.,67
81291,9,RyanK.,317
102442,7,RyanK.,482
137178,10,RyanK.,796
146799,10,RyanK.,830
174013,7,RyanK.,1170
181044,9,RyanK.,1269
216543,10,RyanK.,1858
218281,10,RyanK.,1891
30313,10,RichardG.,67
155437,10,RichardG.,919
208362,10,RichardG.,1695
27320,10,GlitchedPerson,56
175193,9,GlitchedPerson,1196
206984,10,GlitchedPerson,1680
61047,10,4newsit,176
115588,10,4newsit,607
145099,7,4newsit,811
161926,9,4newsit,1009
190389,10,4newsit,1409
210542,10,4newsit,1741
238120,9,4newsit,2274
252441,8,4newsit,2690
269838,9,4newsit,3082
11093,0,ChristopherS.,20
55506,10,ChristopherS.,147
90315,10,ChristopherS.,390
100691,10,ChristopherS.,472
100950,0,ChristopherS.,474
111323,5,ChristopherS.,589
149752,10,ChristopherS.,855
150131,5,ChristopherS.,858
152187,5,ChristopherS.,873
154485,9,ChristopherS.,908
154628,9,ChristopherS.,911
157968,10,ChristopherS.,944
161888,3,ChristopherS.,1008
209620,8,ChristopherS.,1728
216540,7,ChristopherS.,1858
216968,5,ChristopherS.,1877
235431,10,ChristopherS.,2221
236615,6,ChristopherS.,2247
238665,8,ChristopherS.,2281
251204,10,ChristopherS.,2658
102994,9,Brosephyoung,492
172359,10,Brosephyoung,1160
211309,7,Brosephyoung,1747
230193,9,Brosephyoung,2106
65397,10,EvanS.,195
81820,10,EvanS.,323
90392,10,EvanS.,390
137070,10,EvanS.,796
160155,8,EvanS.,976
204020,9,EvanS.,1639
213109,10,EvanS.,1777
105399,9,prohodil_mimo,516
267822,8,prohodil_mimo,3039
105591,5,JonO,518
230502,3,JonO,2112
269444,10,JonO,3070
734,10,Zachatastic117,0
40765,10,Zachatastic117,85
65697,10,Zachatastic117,195
103425,7,Zachatastic117,499
151483,4,Zachatastic117,862
226039,10,Zachatastic117,2037
151928,10,JoeB777,870
159565,10,JoeB777,963
64989,9,RandallH.,195
197906,10,RandallH.,1528
69632,10,Espeonater,216
70826,10,Espeonater,225
264454,10,CaptainWhoops,2954
278412,10,CaptainWhoops,3268
8670,10,LunaRaven7,15
150729,0,LunaRaven7,862
111713,7,awang,592
276122,8,awang,3206
75041,5,JohnTheHUnter,263
97557,0,JohnTheHUnter,454
137855,4,Realist_gamer,799
258924,10,Realist_gamer,2853
14628,10,VitSavicky,25
117874,9,VitSavicky,624
102412,9,AmazinKazin,481
125112,10,AmazinKazin,672
180813,8,AmazinKazin,1267
255722,9,AmazinKazin,2773
19993,9,LegitN00b,38
226568,10,LegitN00b,2047
244305,3,LegitN00b,2462
10137,10,Bugatti13,17
26375,10,Bugatti13,55
57599,10,Bugatti13,153
72571,10,Bugatti13,238
121154,10,Bugatti13,654
168437,10,Bugatti13,1090
199917,9,Bugatti13,1540
215935,10,Bugatti13,1835
244576,9,Bugatti13,2465
179810,10,McBain17,1261
200199,1,McBain17,1560
226309,10,McBain17,2045
229204,9,McBain17,2103
233115,3,McBain17,2170
251517,9,McBain17,2662
253833,9,McBain17,2712
276941,7,McBain17,3226
44315,9,DYEGameBro,107
62085,10,DYEGameBro,178
156502,8,DYEGameBro,931
168987,9,DYEGameBro,1103
182248,9,DYEGameBro,1288
237782,9,DYEGameBro,2263
261413,7,DYEGameBro,2895
267263,9,DYEGameBro,3030
267279,9,DYEGameBro,3031
81353,6,Basilone,317
221769,8,Basilone,1934
244952,8,Basilone,2480
259915,8,Basilone,2854
132585,10,Ar4i,745
229423,6,Ar4i,2104
233384,5,Ar4i,2171
56085,10,Imran,153
61258,10,Imran,176
83126,6,Imran,328
185316,10,Imran,1343
236309,9,Imran,2243
244801,9,Imran,2479
282307,5,Imran,3381
4147,8,JanDadan,8
241142,7,JanDadan,2360
97899,4,PuGaN,454
236581,10,PuGaN,2245
3111,10,Galebazz,5
17318,10,Galebazz,31
35946,10,Galebazz,72
58031,10,Galebazz,155
78043,10,Galebazz,288
78830,9,Galebazz,295
80908,9,Galebazz,313
12604,10,Chongychoo,21
34950,9,Chongychoo,71
163779,10,Chongychoo,1038
185526,10,Chongychoo,1346
13273,8,ant1free3,21
128177,9,ant1free3,704
221307,4,ant1free3,1934
82601,6,Eglin,325
84913,10,Eglin,340
130432,3,Eglin,731
149333,9,Eglin,849
153172,10,Eglin,890
173645,1,Eglin,1166
173978,3,Eglin,1168
235482,1,Eglin,2222
245848,3,Eglin,2520
264913,10,Eglin,2976
265184,5,Eglin,2985
265335,1,Eglin,2990
276962,9,Eglin,3228
184419,10,Arc_Blades,1318
237771,10,Arc_Blades,2263
111873,4,ka1iban,593
125890,6,ka1iban,677
85231,9,WOLFMAN15,343
258479,10,WOLFMAN15,2842
17116,10,WilliamD.,31
55796,6,WilliamD.,151
55808,1,WilliamD.,151
92523,10,WilliamD.,424
106656,9,WilliamD.,532
269465,10,WilliamD.,3070
30763,10,banc11,69
56548,10,banc11,153
119534,10,banc11,639
211720,0,banc11,1759
2396,4,AdamS.,4
19108,1,AdamS.,36
43923,9,AdamS.,103
60273,10,AdamS.,168
72154,10,AdamS.,234
90221,10,AdamS.,390
137495,9,AdamS.,796
137759,10,AdamS.,797
146283,10,AdamS.,825
155264,10,AdamS.,919
157049,10,AdamS.,935
161499,10,AdamS.,996
171289,10,AdamS.,1147
185280,8,AdamS.,1343
202453,10,AdamS.,1609
209625,10,AdamS.,1728
227245,10,AdamS.,2061
269064,10,AdamS.,3070
225490,8,alii,2024
271029,9,alii,3098
103872,7,kucyk,501
149294,7,kucyk,849
162623,7,kucyk,1016
148096,10,Jony22,849
248453,0,Jony22,2585
128667,10,wazula5,711
202767,10,wazula5,1621
233570,10,wazula5,2172
14231,9,AllenA.,23
40300,10,AllenA.,85
136840,10,AllenA.,796
92761,7,Chykka,431
219822,8,Chykka,1924
245201,9,Chykka,2491
20711,9,Fozzy,42
29459,7,Fozzy,62
30035,4,Fozzy,64
59629,9,Fozzy,166
103144,7,Fozzy,494
106372,7,Fozzy,531
144477,5,Fozzy,811
154107,9,Fozzy,906
239703,8,Fozzy,2322
239765,10,Fozzy,2324
94777,4,Adds786,447
115495,10,Adds786,607
175219,8,Adds786,1196
28917,10,kerkl4444,59
54280,10,kerkl4444,142
1148,9,ricky95ownage,2
21593,8,ricky95ownage,44
90022,10,Lobo,390
108250,9,Lobo,546
109595,10,Jzingz,565
205955,10,Jzingz,1666
2460,6,Jmsbpp,4
22581,3,Jmsbpp,48
60412,9,Jmsbpp,168
134958,4,Jmsbpp,781
157795,2,Jmsbpp,941
222666,3,Jmsbpp,1948
237109,10,Jmsbpp,2254
253180,3,Jmsbpp,2702
258748,10,Jmsbpp,2850
265094,10,Jmsbpp,2983
86447,10,RichardE.,351
171251,10,RichardE.,1145
183855,8,bamicee,1310
193949,10,bamicee,1467
73019,9,ExtremeXT1,245
132422,8,ExtremeXT1,744
160570,0,Redwarlock,986
206275,8,Redwarlock,1671
247595,0,Redwarlock,2585
35000,8,AnarchistArtist,71
143169,5,AnarchistArtist,803
20782,6,CharlesH.,42
41949,6,CharlesH.,96
155123,10,CharlesH.,917
241213,3,CharlesH.,2364
257389,9,CharlesH.,2810
22086,8,Shika,46
33691,6,Shika,71
49942,6,Shika,126
89516,8,Shika,387
94332,10,Shika,446
110132,8,Shika,568
182101,9,Shika,1286
217862,9,Shika,1885
240955,8,Shika,2355
250321,9,Shika,2617
87550,9,schwacko,364
162179,10,schwacko,1016
200070,9,schwacko,1552
260417,9,schwacko,2864
41486,10,PeterF.,91
77539,1,PeterF.,286
78574,10,PeterF.,295
103938,10,PeterF.,502
131528,10,PeterF.,742
243762,9,PeterF.,2444
260548,9,PeterF.,2869
20563,10,TheseusXIII,41
117321,6,TheseusXIII,618
151915,10,Kadasma,870
220521,0,Kadasma,1934
126003,9,AscAnsio,678
175174,8,AscAnsio,1196
240271,9,AscAnsio,2331
258821,10,AscAnsio,2851
16302,10,abraham_b,29
23978,7,abraham_b,51
42602,10,abraham_b,99
51138,9,abraham_b,129
54578,10,abraham_b,143
55590,9,abraham_b,150
121687,10,abraham_b,663
127176,9,abraham_b,691
154934,9,abraham_b,911
169572,8,abraham_b,1117
180536,10,abraham_b,1266
185635,9,abraham_b,1346
197313,8,abraham_b,1521
198168,9,abraham_b,1530
213207,9,abraham_b,1780
217659,8,abraham_b,1884
227304,9,abraham_b,2061
246240,10,abraham_b,2529
266188,10,abraham_b,3001
269638,8,abraham_b,3075
275960,10,abraham_b,3202
280858,10,abraham_b,3340
44945,10,ayyylmaoo,107
63349,2,ayyylmaoo,179
126867,10,ayyylmaoo,690
135900,2,voltaguy,792
183476,8,voltaguy,1304
221589,8,voltaguy,1934
205835,8,NewLegger,1666
218440,8,NewLegger,1897
225654,9,Diverstand,2026
261752,8,Diverstand,2903
35895,9,CrusherTM,72
67874,9,CrusherTM,206
90529,9,CrusherTM,390
135368,8,CrusherTM,784
231553,9,CrusherTM,2142
11261,10,Killerfrost,20
84934,10,Killerfrost,340
187055,1,MagiChrist,1376
237794,0,MagiChrist,2263
108860,4,TheAllRoundNerd,549
173163,4,TheAllRoundNerd,1163
153590,10,killgreys,895
175722,1,killgreys,1201
78156,8,Snodog,291
120607,5,Snodog,643
37758,8,Ian277,81
43903,2,Ian277,103
91147,7,Ian277,400
93668,9,Ian277,443
115190,3,Ian277,607
132015,8,Ian277,743
133844,8,Ian277,771
135409,9,Ian277,785
156924,9,Ian277,933
161012,9,Ian277,993
192910,9,Ian277,1449
198075,7,Ian277,1528
200320,2,Ian277,1563
201287,9,Ian277,1590
215247,8,Ian277,1828
216472,9,Ian277,1852
217185,8,Ian277,1879
225070,9,Ian277,2006
226195,8,Ian277,2040
239943,2,Ian277,2326
249179,6,Ian277,2586
88091,6,TheProvost,366
163810,10,TheProvost,1038
241525,9,TheProvost,2371
85310,1,Uxz,344
264661,10,Uxz,2962
27814,10,ImABiscuit,56
36797,10,ImABiscuit,77
204378,9,ImABiscuit,1640
122622,3,AfricanRituals,672
243957,7,AfricanRituals,2454
13832,9,JimB.,23
14424,7,JimB.,24
20834,9,JimB.,42
40376,0,JimB.,85
43046,10,JimB.,99
47500,5,JimB.,120
78494,6,JimB.,295
91972,10,JimB.,415
146710,10,JimB.,830
158635,10,JimB.,953
196818,10,JimB.,1507
206068,10,JimB.,1667
235413,10,JimB.,2221
240100,3,JimB.,2327
274837,5,JimB.,3157
55812,7,p360assassin,151
91582,6,p360assassin,410
101724,0,p360assassin,476
103580,7,p360assassin,501
108727,10,p360assassin,549
125961,4,p360assassin,678
134462,8,p360assassin,779
135309,9,p360assassin,784
151353,4,p360assassin,862
173039,8,p360assassin,1163
195027,9,p360assassin,1474
249957,7,p360assassin,2605
251048,10,p360assassin,2650
256965,7,p360assassin,2804
260313,8,p360assassin,2863
17455,10,scott13,33
108844,6,scott13,549
34155,5,uns3en,71
94762,4,uns3en,447
16990,3,NateB,31
25142,9,NateB,52
28340,7,NateB,57
105669,4,NateB,518
127997,9,NateB,702
200751,8,NateB,1571
227107,9,NateB,2057
272822,9,NateB,3119
4418,10,RiseOfTheMonkey,9
5118,10,RiseOfTheMonkey,9
41529,10,Briosh,92
255678,9,Briosh,2771
17633,10,realdealadkins,33
80993,10,realdealadkins,315
72004,7,Najirra,233
139370,1,Najirra,803
194269,5,Najirra,1471
50861,10,Trix122,127
126255,10,Trix122,679
135249,6,Trix122,783
11130,1,MinOh,20
60229,10,MinOh,168
136818,10,MinOh,796
136889,10,MinOh,796
136941,10,MinOh,796
137029,10,MinOh,796
267772,9,MinOh,3039
126613,0,Jstanley,689
160857,0,Jstanley,990
176914,1,Jstanley,1214
272871,3,Jstanley,3122
48123,10,Jessey,122
238346,9,Jessey,2278
129881,10,Fuzzi99,727
164962,6,Fuzzi99,1058
202849,9,Fuzzi99,1625
123083,0,CHLLL_PENGUIN,672
210310,10,CHLLL_PENGUIN,1741
28236,9,frankbilders,57
42238,5,frankbilders,98
58891,9,frankbilders,161
82115,8,frankbilders,323
100841,4,frankbilders,474
107173,3,frankbilders,533
117786,10,frankbilders,623
197633,7,frankbilders,1525
249706,9,frankbilders,2605
125283,0,Jacksonator,672
210721,10,Jacksonator,1741
10405,10,MikeR.,18
16147,10,MikeR.,28
18822,4,MikeR.,35
21452,10,MikeR.,44
22431,4,MikeR.,48
37607,10,MikeR.,80
37925,10,MikeR.,83
41614,10,MikeR.,92
43776,9,MikeR.,102
51620,6,MikeR.,136
64018,10,MikeR.,184
71065,10,MikeR.,228
78588,10,MikeR.,295
86436,7,MikeR.,351
90382,9,MikeR.,390
101658,3,MikeR.,476
105560,6,MikeR.,518
127347,7,MikeR.,694
133246,9,MikeR.,762
162155,9,MikeR.,1015
169418,5,MikeR.,1112
198688,6,MikeR.,1536
218263,10,MikeR.,1889
226900,4,MikeR.,2052
270052,10,MikeR.,3085
271287,10,MikeR.,3099
278952,5,MikeR.,3296
23865,10,Tundra,51
100188,3,Tundra,458
233690,9,Tundra,2172
50105,4,hiimfungo,126
233035,8,hiimfungo,2169
111102,8,MajorTomTGC,587
117647,8,MajorTomTGC,623
155808,6,MajorTomTGC,922
33339,7,Zaqq,71
55631,9,Zaqq,151
102772,9,Zaqq,489
198708,8,Zaqq,1536
51429,7,FrodoB.,135
156910,7,FrodoB.,933
12171,10,ToniD.,20
146524,10,ToniD.,830
201341,8,kennfusion,1590
243729,5,kennfusion,2440
261871,8,kennfusion,2903
70331,5,Xboxreviews,220
172916,9,Xboxreviews,1163
109811,10,Martinezz12,565
179749,9,Martinezz12,1260
28130,10,Sabin190,56
212256,0,Sabin190,1761
258487,10,Sabin190,2842
13239,8,NatoTheGreato,21
247332,7,NatoTheGreato,2582
169539,10,FalconX,1114
183371,10,FalconX,1304
219030,10,FalconX,1904
174081,3,profd,1174
204775,10,profd,1641
44299,10,CarlaMoney,107
72935,10,CarlaMoney,245
162332,10,CarlaMoney,1016
35947,10,sirArterius,72
108392,10,sirArterius,548
2237,7,TD,4
16762,10,TD,31
42303,4,TD,98
89475,10,TD,387
73118,10,frugal_frogger,247
74505,8,frugal_frogger,261
80077,8,frugal_frogger,311
92672,10,frugal_frogger,429
93375,10,frugal_frogger,438
104098,9,frugal_frogger,509
151036,9,frugal_frogger,862
164234,10,frugal_frogger,1043
175560,10,frugal_frogger,1200
188918,7,frugal_frogger,1390
193855,10,frugal_frogger,1467
223550,10,frugal_frogger,1966
239625,10,frugal_frogger,2322
280673,10,frugal_frogger,3331
140706,0,mindrust8,803
161187,0,mindrust8,995
50321,10,ADFXOzymandias,127
78729,9,ADFXOzymandias,295
215612,9,ADFXOzymandias,1832
63411,9,bestuardo,179
67235,9,bestuardo,201
117236,8,bestuardo,618
149817,9,bestuardo,856
201957,8,bestuardo,1605
227531,8,bestuardo,2066
85930,6,ArcaneJelly,347
199154,10,ArcaneJelly,1537
151134,10,XxpyrosmilexX,862
211255,8,XxpyrosmilexX,1747
47082,3,Rappguy,119
173932,9,Rappguy,1167
202212,5,Tonka13,1605
278209,7,Tonka13,3261
170777,7,Injenu,1135
272064,9,Injenu,3108
60015,9,Sly101,166
71752,10,Sly101,232
76858,9,Sly101,280
92928,7,Sly101,432
166580,8,Sly101,1067
186673,10,Sly101,1372
272192,5,Sly101,3109
101523,10,SnowShred,476
274551,10,SnowShred,3154
196576,10,eclap,1503
231598,5,eclap,2143
53129,8,sias,141
61574,7,sias,176
71770,8,sias,232
80392,8,sias,311
106069,5,sias,526
108795,9,sias,549
109270,7,sias,560
116640,8,sias,612
134291,8,sias,779
142731,6,sias,803
163156,10,sias,1025
186228,7,sias,1357
192763,9,sias,1449
196713,8,sias,1505
217524,8,sias,1881
224194,8,sias,1984
252351,7,sias,2690
254006,3,sias,2720
